325.8643764,351.756152,372.6108841,389.0518333,398.7520846,404.1540983,409.6292946,415.1786651,420.8032146,425.1811345,428.2721572,431.3856514,434.5217803,437.6807085,440.8626018,444.0676272,447.2959527,450.5477479,453.8231832,456.5590119,458.7452166,460.9418898,463.1490816,465.3668425,467.5952229,469.8342738,472.0840463,474.3445917,476.6159615,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218,477.7557218
511.8472213,524.060209,529.149642,529.1441369,521.0026539,508.73902,496.764054,485.070961,473.6531062,469.0760135,471.144129,473.2213628,475.3077548,477.4033456,479.5081757,481.6222858,483.7457168,485.8785098,488.0207061,490.6333557,493.7239048,496.8339216,499.9635287,503.1128495,506.2820082,509.4711297,512.6803398,515.9097651,519.1595328,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851,520.7920851
126.110785,121.1000792,114.0221313,106.0088115,99.90524212,95.99925091,92.24597209,88.63943505,85.17390265,83.70357831,84.12777669,84.55412485,84.98263368,85.41331414,85.84617723,86.28123401,86.7184956,87.15797317,87.59967795,88.09263117,88.63767157,89.18608421,89.73788995,90.29310978,90.85176483,91.41387635,91.97946572,92.54855447,93.12116425,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632,93.40879632
137.9637246,132.3265122,125.3694842,119.0813627,113.2894756,107.9066103,102.7795078,97.89601573,93.2445592,91.39787689,92.19403833,92.99713509,93.80722757,94.62437673,95.44864402,96.28009145,97.11878157,97.96477747,98.81814279,99.52086126,100.0696248,100.6214142,101.1762463,101.7341377,102.2951054,102.8591662,103.4263373,103.9966359,104.5700791,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854,104.8579854
157.7308777,159.2286109,157.787112,154.9373794,150.4172403,145.5383186,140.8176492,136.2500991,131.8307017,129.6751062,129.6752137,129.6753213,129.6754288,129.6755363,129.6756439,129.6757514,129.6758589,129.6759665,129.676074,130.0229925,130.7195079,131.4197545,132.1237521,132.831521,133.5430813,134.2584533,134.9776575,135.7007144,136.4276446,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686,136.7925686
1387.750221,1444.554617,1453.711197,1431.779543,1385.44818,1340.141196,1296.315842,1253.923667,1212.917802,1193.883863,1195.812902,1197.745059,1199.680337,1201.618741,1203.560278,1205.504953,1207.452769,1209.403732,1211.357848,1216.466129,1224.768465,1233.127464,1241.543514,1250.017002,1258.548322,1267.137867,1275.786036,1284.493228,1293.259847,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568,1297.665568
1252.943578,1385.654571,1479.182517,1543.052829,1554.744493,1539.614711,1524.632163,1509.795415,1495.10305,1479.541623,1463.141344,1446.922857,1430.884148,1415.023222,1399.338111,1383.826864,1368.487555,1353.318277,1338.317146,1334.224505,1340.94066,1347.690622,1354.474562,1361.29265,1368.145059,1375.031962,1381.953531,1388.909942,1395.901369,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269,1399.410269
499.3165384,582.4552625,655.97279,718.7904921,757.2263574,783.9445891,811.6055559,840.2425217,869.8899239,880.4961154,871.3529134,862.3046557,853.3503565,844.4890401,835.7197409,827.0415034,818.453382,809.9544409,801.5437541,799.2220559,802.9366275,806.6684635,810.417644,814.1842498,817.9683617,821.7700612,825.5894299,829.4265501,833.2815042,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948,835.2156948
946.293636,1137.699109,1325.572811,1503.174856,1611.441746,1668.244935,1727.050432,1787.928818,1850.953162,1863.100586,1823.361768,1784.470555,1746.408868,1709.159014,1672.703677,1637.02591,1602.109129,1567.937102,1534.493944,1514.306385,1506.865055,1514.530118,1522.234171,1529.977413,1537.760043,1545.582261,1553.444269,1561.34627,1569.288465,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701,1573.274701
617.2466678,668.2079023,704.7691549,724.3436622,724.3749747,717.6001109,710.8886104,704.2398805,697.6533343,691.8392324,686.7792276,681.7562308,676.7699715,671.8201809,666.9065922,662.0289409,657.1869638,652.3804003,647.6089912,647.1661793,651.0430916,654.943229,658.8667306,662.8137363,666.7843869,670.7788241,674.7971903,678.839629,682.9062843,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385,684.9487385
138.9149348,146.5314858,151.2232188,152.6260626,150.5900392,146.7789363,143.0642841,139.4436416,135.9146296,134.5346644,135.2392325,135.9474904,136.6594576,137.3751534,138.0945973,138.8178091,139.5448083,140.2756149,141.0102488,141.8061542,142.6643235,143.5276863,144.3962739,145.2701179,146.1492502,147.0337027,147.9235077,148.8186975,149.7193048,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501,150.1716501
1081.013068,1214.655754,1328.204382,1416.592682,1455.148902,1466.056277,1477.04541,1488.116915,1499.271408,1497.104592,1481.674151,1466.402749,1451.288746,1436.330522,1421.52647,1406.875001,1392.374543,1378.023539,1363.820449,1360.114167,1366.819404,1373.557697,1380.329208,1387.134103,1393.972545,1400.844701,1407.750735,1414.690815,1421.66511,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514,1425.16514
